scenario,time_s,x,y,z,rssi_ap1,rssi_ap2,rssi_ap3,sinr_ap1,sinr_ap2,sinr_ap3
complex_dynamic,6.0,3.5,8.5,1.2,-36.77283501959164,-63.57972370047399,-26.80611786603416,14.131506631185394,-15.735626682933928,26.952487733245523
complex_dynamic,6.0,3.5,9.0,1.2,-61.0547348479585,-56.73192331237661,-37.11354575058098,-3.5230780018741163,-6.441675522678741,18.371339135347114
complex_dynamic,6.0,3.5,9.5,1.2,-65.82786790502915,-55.887866992991015,-27.259226351206316,-8.944291245182379,-11.159515513310955,23.189897878418314
complex_dynamic,6.0,3.5,10.0,1.2,-36.768048888818456,-69.38017427620585,-26.060025364281138,16.687796929859783,-18.971671629018317,30.317642844320183
complex_dynamic,6.0,4.0,0.0,1.2,-31.135230684712543,-48.01156672357133,-46.599799722853234,12.599589566041175,-6.673168517887832,2.026923877984361
complex_dynamic,6.0,4.0,0.5,1.2,-30.572710864546433,-45.346919481113154,-40.31042467774411,11.397050836714214,-5.644379381871593,5.454118625725388
complex_dynamic,6.0,4.0,1.0,1.2,-41.246515291747244,-78.17242583548216,-49.982387346170434,22.800452915547105,-17.069488184567632,17.13071780752728
complex_dynamic,6.0,4.0,1.5,1.2,-38.22437368593082,-58.14560398483687,-41.81048771670059,13.85654497681976,-8.70030887645333,13.303676249420441
complex_dynamic,6.0,4.0,2.0,1.2,-33.143143468583304,-54.886969371710705,-54.633003274136044,15.190102354318027,-9.200394938383607,-0.27118952562007076
complex_dynamic,6.0,4.0,2.5,1.2,-31.898958269644663,-66.58440118642272,-42.82693865055826,21.728236022914555,-15.885587360094988,13.952412799080665
complex_dynamic,6.0,4.0,3.0,1.2,-34.84043542934043,-40.55297890289009,-46.31229440867106,6.333295567414731,-0.557267349117559,-0.01755048275976105
complex_dynamic,6.0,4.0,3.5,1.2,-33.67742199148407,-75.6321732699557,-51.75784129303298,25.454946289641185,-19.472216229697096,10.723675308568339
complex_dynamic,6.0,4.0,4.0,1.2,-38.36878861588382,-67.95993543810863,-52.36187462307502,19.18795129821835,-13.26441040911031,8.701281847070486
complex_dynamic,6.0,4.0,4.5,1.2,-36.60121976417609,-48.16051464864418,-52.081238580375086,9.702648373444925,-3.793478254187859,-0.13214510695128354
complex_dynamic,6.0,4.0,5.0,1.2,-40.2654098842731,-60.62533387188314,-40.072405927097584,13.654806105620663,-9.429244938927164,16.764928528161988
complex_dynamic,6.0,4.0,5.5,1.2,-42.95508848432248,-49.04061189864016,-50.35116561326849,6.48132695788365,-0.9209735705127732,2.984203836779823
complex_dynamic,6.0,4.0,6.0,1.2,-41.54911242506295,-73.22255162207804,-45.41240699639365,19.89274934780228,-14.687675249822087,19.046692536766518
complex_dynamic,6.0,4.0,6.5,1.2,-45.33266551881635,-63.252820490086876,-41.329652383058466,11.657777259643487,-9.049125670881212,18.44515417937387
complex_dynamic,6.0,4.0,7.0,1.2,-46.707389945864335,-49.678364309444355,-41.168844368067305,3.7305100069365054,-1.4309931461222969,11.072070692245335
complex_dynamic,6.0,4.0,7.5,1.2,-39.123022028417886,-58.15947182682676,-39.217189048809196,13.015349594565599,-8.69229633810167,15.831497476526483
complex_dynamic,6.0,4.0,8.0,1.2,-41.931699735522336,-60.90125714281544,-41.52879995623074,12.906390266336347,-8.745690360877665,16.205002248576264
complex_dynamic,6.0,4.0,8.5,1.2,-37.972868172558144,-76.39619049558169,-22.316881860665504,17.35682365240833,-24.13856236854248,35.94452619353396
complex_dynamic,6.0,4.0,9.0,1.2,-44.561804200896376,-65.21787406767875,-29.03346245718109,8.9070262388372,-15.153843540378931,26.92868619787415
complex_dynamic,6.0,4.0,9.5,1.2,-49.95169789752074,-74.05736119102414,-24.245105488338293,6.136308105329899,-21.897186226484028,33.90828673750057
complex_dynamic,6.0,4.0,10.0,1.2,-41.00497482636955,-48.12682044302862,-35.248949609644356,5.798770697619987,-3.848639850542201,13.730816429520125
complex_dynamic,6.0,4.5,0.0,1.2,-51.516494250460646,-34.74961365705267,-48.22359656302794,-6.629367201608804,10.682567233101722,-3.0271087418674507
complex_dynamic,6.0,4.5,0.5,1.2,-39.122586409138115,-55.04322883832377,-60.26966336370859,12.111097951182643,-6.131736882112499,-2.0996098161547727
complex_dynamic,6.0,4.5,1.0,1.2,-28.936331084961125,-52.73198857447832,-44.08151097606713,16.228326017550547,-10.291655791462729,5.149040713439554
complex_dynamic,6.0,4.5,1.5,1.2,-31.453060848052694,-69.71843684385416,-52.85411841926131,23.609954152098545,-17.60935606840451,6.144185454749051
complex_dynamic,6.0,4.5,2.0,1.2,-33.39140388511516,-68.37733166497631,-42.160033707242775,21.82729867315327,-16.091225961690633,16.144192296015287
complex_dynamic,6.0,4.5,2.5,1.2,-45.66859945320416,-42.37784886973478,-49.5755935095171,0.9128223564525039,4.25426957258763,0.30075649293167467
complex_dynamic,6.0,4.5,3.0,1.2,-30.99170718491106,-48.86353745203594,-42.1110597304186,13.082776331303288,-7.259840411394178,5.782888971210291
complex_dynamic,6.0,4.5,3.5,1.2,-41.494959601409064,-50.99624695587457,-50.54253651636463,8.469988649456269,-2.779928429225124,3.468435030928454
complex_dynamic,6.0,4.5,4.0,1.2,-40.230751654673675,-46.371058239111335,-44.520108504712894,6.411212882323855,-1.1673256817877826,5.350075479597134
complex_dynamic,6.0,4.5,4.5,1.2,-32.65561004110443,-74.96239460532507,-49.478287242328285,25.626404251906266,-19.654570183623555,12.062822380534598
complex_dynamic,6.0,4.5,5.0,1.2,-40.578244430783144,-54.16958708139104,-46.07723088456023,10.61746445981235,-5.198902443402991,8.358787956963003
complex_dynamic,6.0,4.5,5.5,1.2,-59.95250039885649,-48.47857632302119,-44.798317591296374,-4.488772285764996,2.7904969682862424,8.445695080819366
complex_dynamic,6.0,4.5,6.0,1.2,-47.65781636481943,-75.83740199150677,-45.411651635219116,17.242861118755975,-13.847229499915512,22.437414206607023
complex_dynamic,6.0,4.5,6.5,1.2,-44.73176035865613,-49.54392643781102,-46.32504919418446,5.511037811350624,-0.7236655723298662,6.6944140963000915
complex_dynamic,6.0,4.5,7.0,1.2,-52.44567198331345,-47.74596946613742,-38.77686881140654,-1.3128178474000873,-0.6350245200668909,11.920581719976964
complex_dynamic,6.0,4.5,7.5,1.2,-37.38195296298106,-56.35992729663907,-41.541037523780936,13.406716262360256,-8.157456425213383,12.311729954237068
complex_dynamic,6.0,4.5,8.0,1.2,-51.33621660358123,-51.439139398269724,-49.22661148652266,2.598295297210674,1.2800773634083986,6.663233204188069
complex_dynamic,6.0,4.5,8.5,1.2,-41.583581877799986,-79.82312859597494,-24.014139528357816,16.369827675908947,-24.964113929104617,36.85034175872311
complex_dynamic,6.0,4.5,9.0,1.2,-40.474483196784455,-60.67236099955554,-29.094496920032384,10.377070561242359,-12.999452414845234,24.40193459241403
complex_dynamic,6.0,4.5,9.5,1.2,-41.87142500685392,-61.193774234909576,-25.035553106003285,7.763068112309869,-15.109638836412543,26.945775181991447
complex_dynamic,6.0,4.5,10.0,1.2,-42.48038576162156,-47.03050616826188,-30.235491414967274,2.975656806975817,-5.214458777555037,16.553323616979633
complex_dynamic,6.0,5.0,0.0,1.2,-28.582821169565623,-43.63744075739103,-35.6329381416664,11.473579293759393,-5.895785529258815,7.801540473715312
complex_dynamic,6.0,5.0,0.5,1.2,-39.29484905439011,-43.766546673525646,-51.03204706592244,5.609312708309026,0.1678712763998533,-0.763431062648206
complex_dynamic,6.0,5.0,1.0,1.2,-47.22234408254492,-47.52310659777261,-43.4444338917396,2.5565028964155667,0.7053131060937233,8.058120545799504
complex_dynamic,6.0,5.0,1.5,1.2,-61.997955233659816,-29.35212087724559,-36.563531236050295,-14.92934931328066,10.626641229172735,0.9914407154203392
complex_dynamic,6.0,5.0,2.0,1.2,-45.56740881219135,-35.090347123854485,-37.69111976324839,-3.43380509778913,5.7474653520672305,3.8835664232192126
complex_dynamic,6.0,5.0,2.5,1.2,-52.23728202333731,-47.32811986320324,-41.501107386177736,-0.9314230330139801,1.0128033158762157,9.751192197623041
complex_dynamic,6.0,5.0,3.0,1.2,-50.962896556492595,-38.06649973445497,-41.809461887495345,-4.7333157817475815,6.711685443072467,3.152289771766216
complex_dynamic,6.0,5.0,3.5,1.2,-54.69073237977878,-46.52108309118718,-40.763345782958844,-2.864991764693136,1.3669242885155606,9.827643856309773
complex_dynamic,6.0,5.0,4.0,1.2,-44.30160734265354,-43.43382756498273,-41.44997134264155,2.0051135399525153,1.6583502649065998,6.603217135986345
complex_dynamic,6.0,5.0,4.5,1.2,-65.57158569623039,-27.96174268670395,-40.82165840388676,-17.34405391759259,14.043487695620056,-2.5423160917866245
complex_dynamic,6.0,5.0,5.0,1.2,-39.408348488455175,-56.97557724978857,-31.227069248875047,10.27366046165939,-10.306518648815429,21.108861458426635
complex_dynamic,6.0,5.0,5.5,1.2,-40.145565222423066,-43.47558002205694,-47.356748696701246,4.870685470543924,0.6567686560638962,1.69142039022359
complex_dynamic,6.0,5.0,6.0,1.2,-64.35723007823256,-47.015951523210276,-27.753186014543804,-10.548193354704283,-6.198003474333163,18.216100508515723
complex_dynamic,6.0,5.0,6.5,1.2,-61.52565662831708,-58.85442681932429,-29.09767114132805,-5.281187608026138,-11.747407089439843,23.766677445955317
complex_dynamic,6.0,5.0,7.0,1.2,-72.68329032460731,-53.06859274695961,-24.13360604123286,-14.029844793952158,-11.313990263142369,23.35191412511105
complex_dynamic,6.0,5.0,7.5,1.2,-47.3561739083803,-46.501991326563925,-30.376955276987,-0.49617416411423976,-4.633467253789196,16.3278515933435
complex_dynamic,6.0,5.0,8.0,1.2,-44.0772113770804,-57.025324649447995,-30.94514469045582,6.368344001244162,-10.085393669622364,21.638511902090997
complex_dynamic,6.0,5.0,8.5,1.2,-62.756693601367026,-53.24371439989504,-30.19950352110206,-7.306385263617143,-8.244213800344706,20.25485503209676
complex_dynamic,6.0,5.0,9.0,1.2,-49.41311643860251,-59.86543784138671,-28.49360158100856,2.5349011763642637,-12.62148859167916,24.554559125912828
complex_dynamic,6.0,5.0,9.5,1.2,-61.58868876726349,-59.14583573947298,-26.582167866494,-5.914468506289525,-13.182847372464613,25.210384837323623
complex_dynamic,6.0,5.0,10.0,1.2,-40.986089802825276,-68.62783275776849,-18.507127381405624,9.067567287467083,-22.0648492180465,34.05092681071916
complex_dynamic,6.0,5.5,0.0,1.2,-31.56456865733548,-38.673415328739196,-37.791258087242575,7.037364534742806,-1.5696839416366588,4.385997055809079
complex_dynamic,6.0,5.5,0.5,1.2,-36.58621685779225,-34.8508948755644,-44.68102363312893,1.8887790697138638,3.663246487571436,-1.5244565049129875
complex_dynamic,6.0,5.5,1.0,1.2,-45.332771939837514,-32.7307489806207,-47.18560285870595,-4.360897535007759,9.268845232962756,-3.6864955200196547
complex_dynamic,6.0,5.5,1.5,1.2,-42.680599119214435,-55.03537623248057,-35.21612790766288,7.959758958680183,-7.309444541798617,17.860424661905775
complex_dynamic,6.0,5.5,2.0,1.2,-58.2068346932042,-36.86868900679722,-36.91088184307074,-9.454254717375745,5.643823501042233,5.920557276304605
complex_dynamic,6.0,5.5,2.5,1.2,-46.313505968004215,-33.57707174718733,-43.481383408182964,-4.484917437400461,8.559997325711063,-0.9428890938640755
complex_dynamic,6.0,5.5,3.0,1.2,-80.88001786142799,-28.700740914431087,-39.04059410103767,-24.684176024610807,12.963861281484482,-0.9963760458826203
complex_dynamic,6.0,5.5,3.5,1.2,-61.59934316808091,-35.0842976707146,-51.70455343260942,-11.69071559173618,14.2184815315747,-4.753639889966479
complex_dynamic,6.0,5.5,4.0,1.2,-60.93709275567747,-36.10389629099662,-36.03209069450158,-11.272458455337945,5.7031125171543255,6.0259344105590005
complex_dynamic,6.0,5.5,4.5,1.2,-63.46159750632917,-39.42818767258261,-41.466653205565535,-10.727263898916476,7.03679517512694,4.513375806076222
complex_dynamic,6.0,5.5,5.0,1.2,-55.56956199144793,-36.37826709967926,-53.271874864710824,-7.891205579012798,12.17797853656755,-4.963105795032518
complex_dynamic,6.0,5.5,5.5,1.2,-48.66769921027263,-40.515388951292124,-47.51225662866151,-1.9565396270911584,6.312228431339612,0.7587866680107015
complex_dynamic,6.0,5.5,6.0,1.2,-45.50430756712112,-64.78002172681917,-26.867802885811177,7.001798410511548,-15.965103718675044,27.86567354917283
complex_dynamic,6.0,5.5,6.5,1.2,-53.789317613579165,-59.05380056380534,-29.836654919854567,-0.3363832188412496,-11.495252008934447,23.46425329195476
complex_dynamic,6.0,5.5,7.0,1.2,-57.038080705799246,-54.21321708615308,-31.669510272915623,-3.413044474250853,-8.003665758762567,19.965523904339456
complex_dynamic,6.0,5.5,7.5,1.2,-46.050492143121126,-64.70915649446847,-24.804934110556623,5.679214426730384,-16.942112972317858,28.900937239541893
complex_dynamic,6.0,5.5,8.0,1.2,-59.386614145272944,-49.30287782782049,-23.235505419857393,-8.372072427244333,-9.830947154291374,21.855634373263065
complex_dynamic,6.0,5.5,8.5,1.2,-51.11347872288267,-43.801347642534765,-32.37037316098062,-3.352271024821423,-1.882149617891851,13.585140235799821
complex_dynamic,6.0,5.5,9.0,1.2,-51.638346706345,-53.86524271726703,-26.507722605084613,-1.7109241613795587,-10.529079486723505,22.50482094999045
complex_dynamic,6.0,5.5,9.5,1.2,-55.34299097001087,-51.367595015918916,-25.17848506326357,-5.05611667732529,-9.90423201552076,21.91054936488485
complex_dynamic,6.0,5.5,10.0,1.2,-57.307973026758845,-47.183037956064204,-23.776173419850345,-7.727082484443147,-8.43483149471074,20.449627857275615
complex_dynamic,6.0,6.0,0.0,1.2,-36.265739564794266,-45.45072509576817,-38.68918261381045,8.017379585547417,-3.07493911984942,8.536913608610444
complex_dynamic,6.0,6.0,0.5,1.2,-42.090626348093686,-35.964095108912936,-49.40922334664217,-0.6893396927262996,6.15921979299686,-3.3593137748515307
complex_dynamic,6.0,6.0,1.0,1.2,-48.718497552993504,-33.316480392530025,-43.92165075816975,-5.928601610194118,9.587050274124554,-1.318390139153405
complex_dynamic,6.0,6.0,1.5,1.2,-72.5996113429402,-34.87750505221408,-46.52542873942465,-17.413951904654354,13.399016420793632,-1.8116124785834675
complex_dynamic,6.0,6.0,2.0,1.2,-50.21857663242997,-34.982194156910275,-42.666074487076514,-5.890546134108218,8.69278074949104,0.5365702581253035
complex_dynamic,6.0,6.0,2.5,1.2,-47.249938081736914,-38.9430257022706,-40.03433113505546,-2.2741866547430796,4.68094555425364,4.879649889412577
complex_dynamic,6.0,6.0,3.0,1.2,-45.70379959030051,-35.75242759501617,-51.35591544295511,-2.873439904439242,8.194601763998396,-4.429132006677426
complex_dynamic,6.0,6.0,3.5,1.2,-48.140925703665026,-52.957854160421455,-34.75968391998822,2.7667904443918836,-5.91303903427428,17.393065046389488
complex_dynamic,6.0,6.0,4.0,1.2,-46.16126893718946,-44.856688850714704,-40.066871600128636,1.452626365054667,0.8690778772263391,8.755800530930898
complex_dynamic,6.0,6.0,4.5,1.2,-48.24757973242763,-42.023806288364,-34.97676934077406,-1.907955873572115,0.5102515780336927,10.66261270300303
complex_dynamic,6.0,6.0,5.0,1.2,-62.138766836728564,-36.58600733465623,-42.11235065339087,-11.363170524863335,9.227623627658865,2.092858241189214
complex_dynamic,6.0,6.0,5.5,1.2,-48.32473163259721,-35.26263035680744,-31.46950452814425,-5.384409708244517,2.832420203262927,8.559226744765198
complex_dynamic,6.0,6.0,6.0,1.2,-44.09339472563829,-70.94752091022352,-29.446219915086306,12.188138308778653,-17.85979664770247,29.594911419518084
complex_dynamic,6.0,6.0,6.5,1.2,-42.46332521679065,-46.952758103964236,-33.14016286419378,3.710514824850351,-3.822196541992677,14.65047059651458
complex_dynamic,6.0,6.0,7.0,1.2,-51.629694233868356,-58.54114610799769,-30.18430237135792,1.0440318958381452,-11.070210423998342,23.00173870140156
complex_dynamic,6.0,6.0,7.5,1.2,-57.379387152249855,-36.45734471858601,-24.85635680367574,-10.786188342658553,-1.809598700888869,13.790645599400712
complex_dynamic,6.0,6.0,8.0,1.2,-60.19902935119953,-44.38944304644823,-40.67068169508619,-6.872797967089841,3.0198654887912486,8.549263234567452
complex_dynamic,6.0,6.0,8.5,1.2,-55.343300524485564,-68.33314590854411,-28.1177880727469,1.2661201682983099,-17.072170612006524,29.083802614475367
complex_dynamic,6.0,6.0,9.0,1.2,-49.531588407836,-47.84787058751055,-30.35408865621361,-1.3753068351242752,-5.339952827558857,17.143342504823632
complex_dynamic,6.0,6.0,9.5,1.2,-49.28324620699835,-77.747708632555,-26.21642560390595,9.177579445867888,-22.768504723025835,34.75967113146607
complex_dynamic,6.0,6.0,10.0,1.2,-52.82414441071991,-57.01442185155334,-25.49103714541437,-1.7311394446766197,-12.664111490124768,24.665476919088867
complex_dynamic,6.0,6.5,0.0,1.2,-44.51295076029866,-38.202850777930344,-41.558083256367276,-0.9950847461892803,4.843031192777275,3.148964103678671
complex_dynamic,6.0,6.5,0.5,1.2,-40.34080483190132,-38.27939004182436,-35.90159982877798,1.2249620530760192,1.8964685376746848,7.020313558501307
complex_dynamic,6.0,6.5,1.0,1.2,-59.24442047901372,-38.36978913307478,-44.83640683070206,-8.9136708475533,9.25031198850258,1.423046510395106
complex_dynamic,6.0,6.5,1.5,1.2,-102.40610571346639,-39.048153953261995,-35.793820121489105,-30.942205607257467,3.7091682261153385,8.329913285865425
complex_dynamic,6.0,6.5,2.0,1.2,-51.277486697717926,-59.445321124451645,-44.28850747752422,6.0399504553614,-4.880179701112207,15.202463372109694
complex_dynamic,6.0,6.5,2.5,1.2,-50.477603238026745,-37.20122515769924,-40.1536440979047,-4.977192104302452,6.447094221594294,3.7184977071405796
complex_dynamic,6.0,6.5,3.0,1.2,-45.026917182911035,-34.54938377884813,-40.110790537657046,-3.3201029595878278,6.747995435730921,1.8207728812551958
complex_dynamic,6.0,6.5,3.5,1.2,-63.35041504996603,-39.961045351682124,-43.43916814121328,-10.324563463125092,7.880854020606016,3.49291841165536
complex_dynamic,6.0,6.5,4.0,1.2,-51.617513529130164,-35.729463052821714,-41.40542370167383,-6.294287383853909,8.091370228665951,1.8866909472747506
complex_dynamic,6.0,6.5,4.5,1.2,-45.05245215655174,-45.26333478288275,-32.75934842059412,1.0840521331554784,-2.8105747538156853,14.052946282726131
complex_dynamic,6.0,6.5,5.0,1.2,-62.800937502212534,-35.20059079727586,-33.912609674528824,-12.78629771799732,4.950063832890982,6.908632238467175
complex_dynamic,6.0,6.5,5.5,1.2,-64.03766105194308,-40.78020723798165,-35.26799572817338,-11.011154874984106,2.0471422058225013,9.853923683884661
complex_dynamic,6.0,6.5,6.0,1.2,-47.02231096047226,-44.12209312038321,-30.324961122081277,-1.214850170872309,-3.3270961021191683,14.968885387710753
complex_dynamic,6.0,6.5,6.5,1.2,-41.0189988302591,-55.38331342732317,-29.695205957496476,7.660539239607164,-9.98567651709942,21.339363326222326
complex_dynamic,6.0,6.5,7.0,1.2,-61.41346135358895,-51.156009466519215,-32.84110043353896,-6.557281961841359,-5.698778697021993,17.674695170446128
complex_dynamic,6.0,6.5,7.5,1.2,-45.15939573385854,-68.82454080888942,-27.168327383660706,9.233311866927874,-17.86064037764171,29.749385749557455
complex_dynamic,6.0,6.5,8.0,1.2,-46.273191511486736,-69.26410589370084,-31.26235785986063,10.204319582769202,-16.0862004299748,27.836178716960127
complex_dynamic,6.0,6.5,8.5,1.2,-58.271307641274525,-59.407506977152565,-38.591744009931986,-0.4942461275471882,-7.1368199707701265,18.985428243370578
complex_dynamic,6.0,6.5,9.0,1.2,-63.71306781380642,-71.54867195174799,-22.08270673634253,-4.829622067868968,-21.710206882483117,33.748304271275515
complex_dynamic,6.0,6.5,9.5,1.2,-43.61346294768211,-101.12755618974916,-22.61159875072086,24.247076254455852,-36.28153970197524,48.23205389673748
complex_dynamic,6.0,6.5,10.0,1.2,-47.28316859219017,-71.0353617539282,-34.08829046425522,11.331273402375338,-15.620911797600625,27.235086580802847
complex_dynamic,6.0,7.0,0.0,1.2,-41.98247907796008,-43.07598667204713,-39.44567377364891,3.1078755553120834,0.5916964785349255,7.619324334457994
complex_dynamic,6.0,7.0,0.5,1.2,-56.000665844672426,-37.62150184984023,-43.80066881678576,-7.609136943736755,8.747867651988981,1.586560075616159
complex_dynamic,6.0,7.0,1.0,1.2,-50.82291233580755,-27.28107348129417,-50.33575027579306,-10.13646712848461,14.750035894221952,-8.288289946291767
complex_dynamic,6.0,7.0,1.5,1.2,-57.86871485885918,-36.7922515954735,-40.47577369487502,-9.11392166899921,7.819672662618462,3.329959952838241
complex_dynamic,6.0,7.0,2.0,1.2,-45.94621189247016,-35.359357739996334,-74.70408577765467,-3.1853131384854305,9.159587916856214,-16.866565234577536
complex_dynamic,6.0,7.0,2.5,1.2,-66.882888371154,-39.02074803096879,-65.58564628492819,-12.347397044855972,16.85043723975192,-10.11477556614351
complex_dynamic,6.0,7.0,3.0,1.2,-65.08700006427891,-48.711802644780846,-40.287048410475734,-7.833561201589968,0.09294256785506023,11.761286455797
complex_dynamic,6.0,7.0,3.5,1.2,-60.97889951664472,-29.090949152736957,-61.08407607854514,-14.387725461731423,19.099121056522176,-12.904326526990953
complex_dynamic,6.0,7.0,4.0,1.2,-81.87631422844595,-40.33839473114581,-38.677560432608246,-19.861616034680353,4.808196611364342,7.198852072216503
complex_dynamic,6.0,7.0,4.5,1.2,-60.61224253630667,-39.1141643014763,-39.67744282227824,-9.501562851671373,5.981290204657197,5.548087764247251
complex_dynamic,6.0,7.0,5.0,1.2,-66.67379649515634,-37.832103004690254,-31.754478353518923,-13.947227753469711,1.7207046451273225,10.254943407705202
complex_dynamic,6.0,7.0,5.5,1.2,-54.310036432990465,-48.15447514386687,-35.23844085142441,-2.9877329859263053,-2.748631560289015,14.48972384889585
complex_dynamic,6.0,7.0,6.0,1.2,-53.28287394424356,-41.466210809359836,-35.87833770681315,-4.919324040254532,1.694756006223147,9.796199164223232
complex_dynamic,6.0,7.0,6.5,1.2,-58.61183670353668,-55.77573513205223,-28.531811582318507,-4.692340227032068,-10.453308984924867,22.460947706084212
complex_dynamic,6.0,7.0,7.0,1.2,-58.44321815911464,-67.21606591118719,-26.148848589540794,-1.790613139084585,-17.493815723500454,29.52152422825337
complex_dynamic,6.0,7.0,7.5,1.2,-48.21670328754494,-75.59203732556273,-21.356594044568222,7.04125494252878,-24.11022862189824,36.12903746466741
complex_dynamic,6.0,7.0,8.0,1.2,-49.5866843571752,-50.44426007014933,-37.00011773724539,1.294528347772477,-3.326102317157493,14.627342267945199
complex_dynamic,6.0,7.0,8.5,1.2,-56.53982216948031,-57.7218815934127,-25.707761964388375,-3.6934914707766726,-12.907217117448582,24.92439064570641
complex_dynamic,6.0,7.0,9.0,1.2,-72.11556507603129,-72.8768826542288,-24.588300105112467,-8.397561240041668,-21.118931151557078,33.157839572741665
complex_dynamic,6.0,7.0,9.5,1.2,-49.794867222087134,-61.898934785978334,-27.56819506359912,2.698831471596839,-14.117388551024009,26.079128719850708
complex_dynamic,6.0,7.0,10.0,1.2,-59.88291835077072,-74.65478601543457,-24.457877577401607,-0.8615869718334421,-22.078344433639437,34.112720165305966
complex_dynamic,6.0,7.5,0.0,1.2,-45.64832129026712,-36.15481938512451,-35.64887978328677,-3.0658032391602728,4.230959954915906,6.090789585500859
complex_dynamic,6.0,7.5,0.5,1.2,-46.874842082534485,-34.46494591806842,-41.10747685933848,-4.369566753497326,7.620349734236241,1.1558864343755164
complex_dynamic,6.0,7.5,1.0,1.2,-47.16261539419754,-25.07521458580651,-66.21154926650442,-9.364967844553801,15.224960824781352,-17.584567462215663
complex_dynamic,6.0,7.5,1.5,1.2,-68.56885977330117,-22.3953715829002,-60.76368598085294,-21.573609270562226,24.862087118497858,-16.12861723652036
complex_dynamic,6.0,7.5,2.0,1.2,-81.28540369704046,-23.09387418714158,-43.712753526773724,-27.61515637970745,18.821619390690813,-6.9262096826889135
complex_dynamic,6.0,7.5,2.5,1.2,-59.472009041683904,-30.618109189043125,-44.15394682893045,-12.907692258308066,13.527474844532657,-2.9636764146142798
complex_dynamic,6.0,7.5,3.0,1.2,-69.37515440959845,-24.446890004132772,-38.20856301999246,-21.01193739464129,14.840834009451857,-3.0700887191039685
complex_dynamic,6.0,7.5,3.5,1.2,-58.571073791240835,-39.471677913518896,-41.197207121329605,-8.17245830671349,6.532080724255104,4.692664017557185
complex_dynamic,6.0,7.5,4.0,1.2,-61.69464964690299,-27.549757057636725,-45.13414589557193,-15.562495374103634,15.932787325529533,-5.271829046599925
complex_dynamic,6.0,7.5,4.5,1.2,-46.979379050474385,-37.866466420501766,-44.15037183646221,-2.5252820211280618,6.504129323179217,1.2781303134049278
complex_dynamic,6.0,7.5,5.0,1.2,-46.59319855759017,-53.557777966374715,-36.15212202856301,4.5565951442904655,-5.683476298115272,16.79372176922161
complex_dynamic,6.0,7.5,5.5,1.2,-55.40502849186323,-32.2295464430976,-38.86667630184062,-10.105588146294302,9.614514701757894,1.3293347960118025
complex_dynamic,6.0,7.5,6.0,1.2,-62.07849850811447,-39.49643933287675,-42.860517697289225,-9.911353692998388,7.757069590255622,3.566733168018969
complex_dynamic,6.0,7.5,6.5,1.2,-51.22742248808022,-40.68126860772923,-48.87824765539928,-3.2944916609885033,7.430929531857679,0.07511587759524528
complex_dynamic,6.0,7.5,7.0,1.2,-42.98680057792303,-70.96836537260009,-47.883769930190255,18.09630496359373,-12.7346808512658,16.2424364236239
complex_dynamic,6.0,7.5,7.5,1.2,-84.4930525855272,-48.230351476600745,-44.974975827521,-17.362366902135147,3.6729982786972903,8.32098621912517
complex_dynamic,6.0,7.5,8.0,1.2,-55.081651994104654,-51.004946029071114,-38.347079427840725,-1.6811286180455394,-2.668254679169915,14.290724999750985
complex_dynamic,6.0,7.5,8.5,1.2,-48.451869978980206,-59.29479024019035,-36.92133277042893,5.978429378857838,-8.245799449361792,19.588852500297353
complex_dynamic,6.0,7.5,9.0,1.2,-69.07979204315228,-59.1752324280808,-25.11244900731186,-10.311210966918027,-13.942731737776807,25.97961843303592
complex_dynamic,6.0,7.5,9.5,1.2,-56.451515564356455,-43.41025370632907,-38.91757770957053,-5.456174754698217,2.412874833804137,9.052941389795956
complex_dynamic,6.0,7.5,10.0,1.2,-46.85764818382993,-76.40451813911382,-28.425311863884232,11.772523144138717,-21.028765360669134,32.93664452341452
complex_dynamic,6.0,8.0,0.0,1.2,-65.89206205777845,-26.943972332687352,-47.473635276353505,-17.970679888315196,17.74919218290283,-6.886064244595476
complex_dynamic,6.0,8.0,0.5,1.2,-43.66864654206189,-32.43592617384639,-74.19289501445371,-3.5459025490569855,9.528276775402636,-18.06404072045519
complex_dynamic,6.0,8.0,1.0,1.2,-66.65992139813733,-26.778077013071506,-69.25972544300424,-18.414563518984426,23.423727961088083,-18.207814211446845
complex_dynamic,6.0,8.0,1.5,1.2,-44.89164889712269,-35.060031895330354,-59.297233793927745,-2.773863703917996,8.550843681397637,-9.14246379922748
complex_dynamic,6.0,8.0,2.0,1.2,-88.48126620947177,-29.267788858983447,-45.72125430519843,-28.145427175815346,16.58438368451712,-4.619719704307557
complex_dynamic,6.0,8.0,2.5,1.2,-69.68223835198934,-31.812433022410715,-33.67218035923831,-17.767758197572647,7.25936266983506,4.684145716396543
complex_dynamic,6.0,8.0,3.0,1.2,-69.50431433396119,-40.682957429227734,-42.266177485362654,-13.206141322273288,6.91745919955105,4.860586253479821
complex_dynamic,6.0,8.0,3.5,1.2,-58.555905313633815,-38.743859186405246,-49.518257373798804,-8.272590155934328,10.812645906928275,-1.3578245499235295
complex_dynamic,6.0,8.0,4.0,1.2,-100.97186253520766,-27.921892741446182,-43.096849245189524,-35.07406798280561,15.916293317150274,-3.8883416467404808
